0.1234022,2.7499117,1.6141616,3.555998
0.023578,2.749433,1.5365179,3.5232205
-0.0760905,2.7568772,1.4553228,3.4862367
-0.1746076,2.7725531,1.36984,3.4431909
-0.2714735,2.7968877,1.278376,3.3916253
-0.3655737,2.8302805,1.1805607,3.3283184
-0.4557472,2.8726157,1.0825005,3.2686576
-0.5410598,2.9240155,0.9739578,3.2032056
-0.6206694,2.9842606,0.8745756,3.1439975
-0.694383,3.0515112,0.7904016,3.1487743
-0.7626134,3.1241336,0.7200551,3.1998431
-0.8261948,3.2012797,0.660077,3.2756101
-0.8853964,3.2818933,0.6079137,3.3455972
-0.9405398,3.3652767,0.5614887,3.4103817
-0.9919157,3.4509732,0.5192185,3.4704606
-1.0397519,3.5386703,0.4799169,3.5262657
-1.0842073,3.6281372,0.4426887,3.5781747
-1.1253794,3.7191874,0.4068468,3.6265209
-1.1633144,3.8116592,0.3718513,3.6715996
-1.1980178,3.9054053,0.3372682,3.7136742
-1.2294628,4.0002885,0.3027413,3.7529808
-1.2575972,4.0961793,0.2679723,3.7897317
-1.2823475,4.1929504,0.23271,3.8241189
-1.3036399,4.2905594,0.1967087,3.8563162
-1.3213644,4.3888964,0.159786,3.8864817
-1.335395,4.4878232,0.1218068,3.9147598
-1.345601,4.5871987,0.0826763,3.9412824
-1.3518509,4.686876,0.0423888,3.9661702
-1.3540526,4.7867017,0.0017331,3.9895343
-1.3522969,4.8865248,-0.0361644,4.0114769
-1.3469989,4.9862973,-0.0689847,4.0320921
-1.3386976,5.0858773,-0.0966203,4.051467
-1.3280565,5.1852366,-0.1126409,4.069682
-1.3170163,5.2845579,-0.1071042,4.0868116
-1.3068715,5.3839699,-0.0954179,4.1029249
-1.2981548,5.4835115,-0.0783587,4.1180861
-1.2914151,5.5832018,-0.0557602,4.1323549
-1.2871799,5.6830287,-0.0284751,4.1457868
-1.285774,5.78294,0.00047,4.1584334
-1.2872858,5.8828545,0.0298467,4.170343
-1.2917515,5.9826768,0.0596572,4.1815605
-1.2992182,6.0822874,0.0901054,4.192128
-1.3097444,6.1815208,0.121427,4.2020846
-1.3234008,6.2801814,0.1538813,4.2114671
-1.3404591,6.3790609,0.1880574,4.2203097
-1.3608557,6.4767991,0.2236727,4.2286446
-1.3848041,6.5737785,0.2606814,4.236502
-1.4122426,6.6693717,0.2994241,4.2439099
-1.4439893,6.7640131,0.3492433,4.2265826
-1.480585,6.8567502,0.4031102,4.1737015
-1.5222314,6.9473776,0.4583037,4.1136647
-1.5689484,7.0359774,0.511586,4.0656489
-1.6197944,7.1215003,0.5604361,4.0391148
-1.6748327,7.2049508,0.6048917,4.0350828
-1.7335103,7.2862246,0.6450506,4.0501004
-1.7948443,7.3647069,0.6810708,4.068397
-1.8589507,7.4411725,0.7138281,4.085603
-1.925476,7.5156552,0.7437971,4.1017879
-1.9941388,7.5882192,0.7714052,4.1170162
-2.0647153,7.6589417,0.7970204,4.1313479
-2.1370261,7.7279015,0.8209522,4.1448387
-2.2109246,7.7951721,0.8434585,4.1575407
-2.2862878,7.8608185,0.864753,4.1695022
-2.3630099,7.9248961,0.8850132,4.1807685
-2.4409973,7.987451,0.9043867,4.1913818
-2.5201337,8.0484959,0.9229895,4.2013815
-2.6002633,8.1080059,0.9409099,4.2108045
-2.6814666,8.1661201,0.9582707,4.2196852
-2.7636832,8.2228576,0.9751458,4.228056
-2.8468551,8.2782322,0.9915983,4.235947
-2.9309266,8.3322533,1.0076823,4.2433867
-3.0158445,8.3849274,1.0234443,4.2504015
-3.101543,8.43625,1.0389227,4.2570165
-3.1880203,8.486251,1.0541633,4.2632549
-3.2752608,8.5349464,1.0692029,4.2691388
-3.363221,8.5823329,1.0840691,4.2746886
-3.45186,8.628407,1.0987873,4.279924
-3.5411398,8.6731648,1.1133813,4.2848629
-3.6310709,8.716624,1.1278807,4.2895224
-3.7216769,8.7588037,1.1423169,4.2939188
-3.8128741,8.7996703,1.1567019,4.2980671
-3.9046334,8.8392157,1.171056,4.3019815
-3.9969292,8.8774318,1.1854007,4.3056754
-4.0897393,8.91431,1.1997537,4.3091614
-4.1830448,8.9498434,1.2140922,4.3124513
